School Code,School Name,Level of Schooling,Calendar Year,Kindergarten,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Primary Ungraded,Year 7,Year 8,Year 9,Year 10,Year 11,Year 12,Secondary Ungraded,School Total
1894,Fairfax Public School,Primary School,2015,,,,,,,,,,,,,,,,10
1894,Fairfax Public School,Primary School,2016,,,,,,,,,,,,,,,,12
1894,Fairfax Public School,Primary School,2017,,,,,,,,,,,,,,,,14
1895,Fairfield Public School,Primary School,2010,93,82,96,82,71,76,97,,,,,,,,,597
1895,Fairfield Public School,Primary School,2011,84,87,82,85,85,77,79,,,,,,,,,579
1895,Fairfield Public School,Primary School,2012,87,80,88,80,85,80,75,,,,,,,,,575
1895,Fairfield Public School,Primary School,2013,94,88,85,95,84,87,81,,,,,,,,,614
1895,Fairfield Public School,Primary School,2014,114,86,92,84,89,86,88,,,,,,,,,639
1895,Fairfield Public School,Primary School,2015,82,103,81,93,84,84,88,,,,,,,,,615
1895,Fairfield Public School,Primary School,2016,73,74,108,71,81,74,79,,,,,,,,,560
1895,Fairfield Public School,Primary School,2017,99,64,76,94,78,85,79,,,,,,,,,575
1896,Fairfield West Public School,Primary School,2010,72,74,86,97,87,78,77,40,,,,,,,,611
1896,Fairfield West Public School,Primary School,2011,82,76,76,84,100,94,75,49,,,,,,,,636
1896,Fairfield West Public School,Primary School,2012,80,85,75,86,86,105,101,50,,,,,,,,668
1896,Fairfield West Public School,Primary School,2013,76,91,91,79,96,95,113,36,,,,,,,,677
1896,Fairfield West Public School,Primary School,2014,97,84,99,94,90,101,99,39,,,,,,,,703
1896,Fairfield West Public School,Primary School,2015,72,107,94,103,96,95,106,39,,,,,,,,712
1896,Fairfield West Public School,Primary School,2016,78,77,109,103,114,97,100,54,,,,,,,,732
1896,Fairfield West Public School,Primary School,2017,89,85,74,114,113,126,97,57,,,,,,,,755
1898,Fairy Meadow Public School,Primary School,2010,59,48,52,51,48,44,55,53,,,,,,,,410
1898,Fairy Meadow Public School,Primary School,2011,59,56,48,49,54,50,45,52,,,,,,,,413
1898,Fairy Meadow Public School,Primary School,2012,49,57,53,47,47,51,47,50,,,,,,,,401
1898,Fairy Meadow Public School,Primary School,2013,55,51,59,49,47,38,44,45,,,,,,,,388
1898,Fairy Meadow Public School,Primary School,2014,36,60,50,55,47,43,37,46,,,,,,,,374
1898,Fairy Meadow Public School,Primary School,2015,43,37,53,48,53,47,44,44,,,,,,,,369
1898,Fairy Meadow Public School,Primary School,2016,36,43,39,55,53,57,48,43,,,,,,,,374
1898,Fairy Meadow Public School,Primary School,2017,50,40,47,42,50,53,53,41,,,,,,,,376
1901,Falls Creek Public School,Primary School,2010,11,7,7,14,7,6,12,,,,,,,,,64
1901,Falls Creek Public School,Primary School,2011,9,10,8,7,16,9,8,,,,,,,,,67
1901,Falls Creek Public School,Primary School,2012,6,10,9,9,7,17,8,,,,,,,,,66
1901,Falls Creek Public School,Primary School,2013,,,,,,,,,,,,,,,,63
1901,Falls Creek Public School,Primary School,2014,,,,,,,,,,,,,,,,53
1901,Falls Creek Public School,Primary School,2015,,,,,,,,,,,,,,,,52
1901,Falls Creek Public School,Primary School,2016,,,,,,,,,,,,,,,,49
1901,Falls Creek Public School,Primary School,2017,,,,,,,,,,,,,,,,48
1904,Fassifern Public School,Primary School,2010,,,,,,,,,,,,,,,,59
1904,Fassifern Public School,Primary School,2011,,,,,,,,,,,,,,,,56
1904,Fassifern Public School,Primary School,2012,,,,,,,,,,,,,,,,55
1904,Fassifern Public School,Primary School,2013,,,,,,,,,,,,,,,,59
1904,Fassifern Public School,Primary School,2014,,,,,,,,,,,,,,,,50
1904,Fassifern Public School,Primary School,2015,,,,,,,,,,,,,,,,49
1904,Fassifern Public School,Primary School,2016,,,,,,,,,,,,,,,,54
1904,Fassifern Public School,Primary School,2017,,,,,,,,,,,,,,,,63
1915,Fingal Head Public School,Primary School,2010,,,,,,,,,,,,,,,,57
1915,Fingal Head Public School,Primary School,2011,,,,,,,,,,,,,,,,50
1915,Fingal Head Public School,Primary School,2012,,,,,,,,,,,,,,,,48
1915,Fingal Head Public School,Primary School,2013,,,,,,,,,,,,,,,,44
1915,Fingal Head Public School,Primary School,2014,,,,,,,,,,,,,,,,44
1915,Fingal Head Public School,Primary School,2015,,,,,,,,,,,,,,,,42
1915,Fingal Head Public School,Primary School,2016,,,,,,,,,,,,,,,,42
1915,Fingal Head Public School,Primary School,2017,,,,,,,,,,,,,,,,36
1920,Five Dock Public School,Primary School,2010,49,52,44,45,45,37,44,10,,,,,,,,326
1920,Five Dock Public School,Primary School,2011,61,42,47,38,46,39,38,9,,,,,,,,320
1920,Five Dock Public School,Primary School,2012,42,52,46,46,39,47,38,8,,,,,,,,318
1920,Five Dock Public School,Primary School,2013,53,48,54,55,45,36,48,8,,,,,,,,347
1920,Five Dock Public School,Primary School,2014,57,50,52,60,57,43,37,10,,,,,,,,366
1920,Five Dock Public School,Primary School,2015,57,57,52,67,63,52,41,20,,,,,,,,409
1920,Five Dock Public School,Primary School,2016,57,54,56,51,67,56,52,18,,,,,,,,411
1920,Five Dock Public School,Primary School,2017,62,54,50,54,53,61,55,19,,,,,,,,408
1921,Lord Howe Island Central School,Central/Community School,2010,,,,,,,,,,,,,,,,24
1921,Lord Howe Island Central School,Central/Community School,2011,,,,,,,,,,,,,,,,23
1921,Lord Howe Island Central School,Central/Community School,2012,,,,,,,,,,,,,,,,24
1921,Lord Howe Island Central School,Central/Community School,2013,,,,,,,,,,,,,,,,18
1921,Lord Howe Island Central School,Central/Community School,2014,,,,,,,,,,,,,,,,24
1921,Lord Howe Island Central School,Central/Community School,2015,,,,,,,,,,,,,,,,34
1921,Lord Howe Island Central School,Central/Community School,2016,,,,,,,,,,,,,,,,30
1921,Lord Howe Island Central School,Central/Community School,2017,,,,,,,,,,,,,,,,35
1926,Forbes Public School,Primary School,2010,43,41,51,37,30,57,48,24,,,,,,,,331
1926,Forbes Public School,Primary School,2011,40,42,35,45,35,26,53,34,,,,,,,,310
1926,Forbes Public School,Primary School,2012,32,42,43,32,43,34,25,33,,,,,,,,284
1926,Forbes Public School,Primary School,2013,37,32,42,45,31,43,33,32,,,,,,,,295
1926,Forbes Public School,Primary School,2014,41,34,29,40,39,30,46,32,,,,,,,,291
1926,Forbes Public School,Primary School,2015,42,37,33,30,37,36,29,35,,,,,,,,279
1926,Forbes Public School,Primary School,2016,47,39,39,32,30,40,35,32,,,,,,,,294
1926,Forbes Public School,Primary School,2017,35,48,43,39,32,27,38,29,,,,,,,,291
1930,Forest Hill Public School,Primary School,2010,31,27,25,28,35,17,24,,,,,,,,,187
1930,Forest Hill Public School,Primary School,2011,34,32,27,28,28,35,21,,,,,,,,,205
1930,Forest Hill Public School,Primary School,2012,39,29,31,26,27,27,35,,,,,,,,,214
1930,Forest Hill Public School,Primary School,2013,35,33,25,33,23,27,27,,,,,,,,,203
1930,Forest Hill Public School,Primary School,2014,34,21,35,28,34,22,22,,,,,,,,,196
1930,Forest Hill Public School,Primary School,2015,36,35,23,32,33,35,22,,,,,,,,,216
1930,Forest Hill Public School,Primary School,2016,48,34,35,22,32,34,34,,,,,,,,,239
1930,Forest Hill Public School,Primary School,2017,31,47,32,34,23,31,37,,,,,,,,,235
1932,Forest Lodge Public School,Primary School,2010,38,38,39,43,47,44,33,,,,,,,,,282
1932,Forest Lodge Public School,Primary School,2011,56,39,42,40,43,42,47,,,,,,,,,309
1932,Forest Lodge Public School,Primary School,2012,55,59,38,37,41,36,44,,,,,,,,,310
1932,Forest Lodge Public School,Primary School,2013,63,52,53,38,36,40,34,,,,,,,,,316
1932,Forest Lodge Public School,Primary School,2014,47,61,46,51,38,29,40,,,,,,,,,312
1932,Forest Lodge Public School,Primary School,2015,38,47,59,47,50,36,30,,,,,,,,,307
1932,Forest Lodge Public School,Primary School,2016,54,36,52,56,47,44,34,,,,,,,,,323
1932,Forest Lodge Public School,Primary School,2017,58,55,39,52,55,45,43,,,,,,,,,347
1936,Forster Public School,Primary School,2010,111,80,113,93,107,101,96,34,,,,,,,,735
1936,Forster Public School,Primary School,2011,92,103,83,109,93,101,112,38,,,,,,,,731
1936,Forster Public School,Primary School,2012,101,89,109,79,103,86,105,42,,,,,,,,714
1936,Forster Public School,Primary School,2013,84,100,87,108,74,101,91,45,,,,,,,,690
1936,Forster Public School,Primary School,2014,105,84,109,88,106,81,92,52,,,,,,,,717
1936,Forster Public School,Primary School,2015,102,111,90,108,95,112,88,51,,,,,,,,757
1936,Forster Public School,Primary School,2016,94,102,103,90,110,102,112,48,,,,,,,,761
1936,Forster Public School,Primary School,2017,92,92,103,110,99,111,109,49,,,,,,,,765
1937,Fort Street Public School,Primary School,2010,27,10,14,8,6,14,7,,,,,,,,,86
1937,Fort Street Public School,Primary School,2011,,,,,,,,,,,,,,,,88
1937,Fort Street Public School,Primary School,2012,26,17,20,10,13,7,6,,,,,,,,,99
1937,Fort Street Public School,Primary School,2013,26,24,16,20,11,18,8,,,,,,,,,123
1937,Fort Street Public School,Primary School,2014,44,22,24,13,24,9,15,,,,,,,,,151
1937,Fort Street Public School,Primary School,2015,30,44,17,28,10,18,10,,,,,,,,,157
1937,Fort Street Public School,Primary School,2016,37,30,34,17,27,12,20,,,,,,,,,177
1937,Fort Street Public School,Primary School,2017,42,36,30,25,14,24,10,,,,,,,,,181
1943,Frederickton Public School,Primary School,2010,21,24,27,22,20,26,17,,,,,,,,,157
1943,Frederickton Public School,Primary School,2011,20,21,27,29,22,25,27,,,,,,,,,171
1943,Frederickton Public School,Primary School,2012,33,21,21,27,29,24,22,,,,,,,,,177
1943,Frederickton Public School,Primary School,2013,20,33,20,17,26,29,24,,,,,,,,,169
1943,Frederickton Public School,Primary School,2014,19,19,29,18,23,24,29,,,,,,,,,161
1943,Frederickton Public School,Primary School,2015,19,14,19,26,19,22,24,,,,,,,,,143
1943,Frederickton Public School,Primary School,2016,26,19,15,20,29,19,23,,,,,,,,,151
1943,Frederickton Public School,Primary School,2017,24,27,19,18,22,32,19,,,,,,,,,161
1944,Freemans Reach Public School,Primary School,2010,24,34,29,39,29,30,33,,,,,,,,,218
1944,Freemans Reach Public School,Primary School,2011,23,25,33,27,39,28,31,,,,,,,,,206
1944,Freemans Reach Public School,Primary School,2012,24,22,25,28,27,37,26,,,,,,,,,189
1944,Freemans Reach Public School,Primary School,2013,36,21,23,25,31,27,37,,,,,,,,,200
1944,Freemans Reach Public School,Primary School,2014,27,36,24,22,23,29,29,,,,,,,,,190
1944,Freemans Reach Public School,Primary School,2015,23,30,32,24,22,23,29,,,,,,,,,183
1944,Freemans Reach Public School,Primary School,2016,39,23,32,30,24,19,22,,,,,,,,,189
1944,Freemans Reach Public School,Primary School,2017,20,39,23,36,27,21,20,,,,,,,,,186
1946,Frenchs Forest Public School,Primary School,2010,36,32,44,37,34,29,28,,,,,,,,,240
1946,Frenchs Forest Public School,Primary School,2011,,,,,,,,,,,,,,,,241
1946,Frenchs Forest Public School,Primary School,2012,,,,,,,,,,,,,,,,268
1946,Frenchs Forest Public School,Primary School,2013,,,,,,,,,,,,,,,,304
1946,Frenchs Forest Public School,Primary School,2014,46,64,44,42,39,36,43,6,,,,,,,,320
1946,Frenchs Forest Public School,Primary School,2015,,,,,,,,,,,,,,,,310
1946,Frenchs Forest Public School,Primary School,2016,43,47,37,53,43,34,41,,,,,,,,,298
1946,Frenchs Forest Public School,Primary School,2017,49,43,44,36,51,38,33,,,,,,,,,294
1952,Galston Public School,Primary School,2010,33,37,27,40,21,27,19,,,,,,,,,204
1952,Galston Public School,Primary School,2011,35,35,38,25,41,19,31,,,,,,,,,224
1952,Galston Public School,Primary School,2012,38,37,35,39,23,39,18,,,,,,,,,229
1952,Galston Public School,Primary School,2013,41,37,33,33,38,22,40,,,,,,,,,244
